ID,Probability
17139,0.17
17142,0.3685
17151,0.3276
17162,0.2309
17167,0.0295
17169,0.105
17170,0.159
17174,0.2005
17178,0.2618
17183,0.2109
17189,0.2776
17192,0.0495
17201,0.2721
17202,0.2805
17214,0.4133
17215,0.1669
17220,0.1935
17243,0.1079
17245,0.3334
17251,0.4657
17260,0.1672
17261,0.3243
17264,0.3187
17266,0.0834
17271,0.0519
17273,0.1291
17275,0.0744
17278,0.3761
17281,0.3514
17284,0.135
17285,0.5614
17300,0.0451
17305,0.4004
17310,0.3441
17313,0.3853
17315,0.1754
17317,0.5064
17319,0.3432
17323,0.5152
17327,0.2546
17330,0.4281
17332,0.255
17333,0.276
17334,0.1095
17338,0.4546
17342,0.0116
17343,0.0457
17345,0.2463
17352,0.1746
17355,0.3395
17361,0.1708
17379,0.2338
17382,0.1429
17383,0.3929
17385,0.5358
17386,0.2449
17390,0.2374
17399,0.309
17400,0.3799
17414,0.271
17420,0.242
17426,0.0883
17431,0.4713
17435,0.2141
17436,0.4637
17440,0.3037
17448,0.2405
17449,0.2689
17452,0.4343
17454,0.548
17455,0.3404
17456,0.3353
17458,0.2533
17460,0.0285
17461,0.3613
17465,0.2059
17468,0.1819
17477,0.2525
17482,0.2247
17483,0.0522
17492,0.1224
17494,0.0336
17499,0.2619
17501,0.444
17502,0.0277
17506,0.1592
17509,0.3302
17518,0.3184
17519,0.1951
17528,0.3882
17535,0.3172
17539,0.2952
17565,0.2841
17576,0.3677
17583,0.24
17588,0.0795
17592,0.2545
17595,0.3129
17596,0.1186
17600,0.1411
17604,0.6334
17606,0.2186
17608,0.4036
17615,0.3437
17618,0.0039
17628,0.2201
17636,0.5206
17637,0.2628
17642,0.0956
17646,0.1389
17650,0.3647
17652,0.2145
17653,0.4701
17669,0.2887
17680,0.3035
17689,0.2674
17693,0.0457
17695,0.4392
17698,0.2572
17709,0.2675
17717,0.1116
17743,0.0255
17745,0.2358
17748,0.3408
17752,0.3239
17754,0.2943
17756,0.2202
17763,0.372
17764,0.2961
17770,0.2729
17772,0.2095
17774,0.2453
17775,0.3099
17778,0.2964
17781,0.3785
17782,0.2713
17786,0.3811
17789,0.2021
17790,0.2183
17791,0.1696
17792,0.0612
17796,0.1306
17805,0.2972
17815,0.1771
17821,0.431
17824,0.3594
17826,0.285
17828,0.2648
17836,0.3397
17864,0.2069
17866,0.1433
17877,0.484
17878,0.1937
17882,0.0293
17885,0.4151
17887,0.0418
17890,0.1814
17891,0.3279
17898,0.4026
17909,0.4355
17911,0.247
17922,0.3457
17923,0.3216
17929,0.5942
17931,0.5362
17932,0.4047
17933,0.0957
17935,0.1596
17945,0.3291
17947,0.4757
17948,0.362
17950,0.4178
17954,0.3964
17962,0.0715
17966,0.612
17982,0.0096
17990,0.0871
17993,0.1508
17997,0.3053
18001,0.0628
18008,0.0754
18009,0.4231
18011,0.385
18014,0.6079
18015,0.4219
18016,0.1166
18021,0.4124
18024,0.0572
18028,0.3112
18038,0.4203
18042,0.2254
18050,0.2468
18051,0.2557
18052,0.5026
18054,0.1999
18055,0.5524
18069,0.1692
18074,0.5196
18077,0.1054
18080,0.3899
18081,0.4504
18084,0.6582
18088,0.2611
18095,0.0031
18099,0.7133
18100,0.2006
18114,0.3408
18133,0.0471
18135,0.5327
18136,0.1865
18141,0.3008
18150,0.1903
18173,0.1638
18175,0.6344
18177,0.1138
18183,0.2785
18184,0.1918
18190,0.3525
18201,0.2036
18205,0.6197
18209,0.1801
18222,0.4259
18224,0.121
18231,0.3992
18233,0.4199
18238,0.1144
18248,0.1745
18249,0.0544
18250,0.5136
18258,0.3299
18266,0.4548
18279,0.3977
18282,0.4303
18283,0.8123
18284,0.3151
18285,0.3151
18287,0.2616
18292,0.3661
18299,0.2806
18304,0.1614
18305,0.2094
18307,0.3105
18312,0.1681
18326,0.1484
18328,0.3669
18333,0.1952
18337,0.0331
18339,0.4027
18340,0.0861
18341,0.3836
18345,0.1049
18354,0.4165
18363,0.3489
18364,0.2556
18373,0.1558
18374,0.3074
18378,0.1942
18381,0.0038
18384,0.0027
18391,0.2947
18396,0.2233
18410,0.132
18411,0.2341
18414,0.3206
18416,0.1901
18419,0.2532
18440,0.1176
18443,0.199
18472,0.3335
18474,0.2625
18488,0.2838
18493,0.1669
18502,0.1525
18504,0.1629
18508,0.2844
18510,0.0052
18512,0.3591
18517,0.1963
18520,0.3792
18532,0.6043
18557,0.0626
18560,0.1761
18563,0.2621
18583,0.0604
18585,0.517
18595,0.3655
18597,0.0058
18598,0.0602
18605,0.1389
18609,0.5649
18622,0.529
18628,0.347
18641,0.1231
18648,0.1445
18649,0.0279
18653,0.5178
18654,0.1585
18660,0.6259
18661,0.3837
18667,0.2242
18669,0.4967
18675,0.3316
18681,0.3953
18683,0.1266
18693,0.266
18698,0.0029
18702,0.1454
18717,0.5581
18721,0.5764
18725,0.3808
18726,0.2192
18727,0.3326
18730,0.1901
18753,0.498
18754,0.3424
18765,0.1056
18768,0.02
18770,0.3158
18774,0.0199
18779,0.1292
18795,0.1155
18796,0.3508
18801,0.1179
18806,0.3958
18810,0.447
18815,0.0538
18817,0.352
18818,0.4779
18819,0.177
18831,0.4038
18836,0.1056
18837,0.2357
18844,0.2726
18847,0.2968
18853,0.1744
18868,0.2476
18890,0.1263
18892,0.4023
18894,0.0103
18902,0.0893
18904,0.5158
18908,0.1002
18909,0.4029
18912,0.6842
18916,0.3508
18926,0.182
18932,0.6171
18934,0.1411
18950,0.0646
18956,0.3412
18967,0.0043
18968,0.5041
18970,0.4584
18979,0.1354
18985,0.1955
18997,0.0522
19008,0.572
19012,0.3243
19013,0.0528
19015,0.3623
19016,0.3342
19022,0.0986
19028,0.312
19037,0.1008
19040,0.2575
19043,0.2475
19056,0.5278
19058,0.4019
19064,0.2303
19068,0.0161
19070,0.4741
19073,0.2652
19080,0.1585
19082,0.0742
19085,0.0045
19090,0.372
19106,0.3732
19107,0.1746
19108,0.0946
19118,0.5368
19140,0.0576
19149,0.2181
19151,0.1115
19154,0.633
19155,0.3803
19158,0.0043
19165,0.3866
19169,0.3366
19172,0.3445
19179,0.1932
19180,0.5644
19194,0.2405
19198,0.0167
19200,0.1976
19231,0.2562
19243,0.0351
19244,0.0355
19245,0.1168
19252,0.4704
19254,0.015
19263,0.2072
19270,0.3206
19271,0.4063
19274,0.3581
19279,0.4574
19284,0.0452
19285,0.371
19289,0.1375
19297,0.2979
19298,0.0784
19300,0.1503
19305,0.0785
19308,0.1305
19309,0.1842
19312,0.303
19313,0.1935
19321,0.22
19323,0.0034
19324,0.4328
19342,0.11
19343,0.2994
19344,0.2669
19351,0.1856
19365,0.1943
19370,0.1081
19374,0.2418
19383,0.1299
19384,0.2671
19386,0.5572
19388,0.4987
19397,0.1637
19414,0.3952
19415,0.3236
19425,0.0945
19427,0.1631
19435,0.3353
19439,0.0968
19443,0.3035
19452,0.121
19456,0.1802
19466,0.2764
19483,0.003
19485,0.2176
19497,0.1379
19500,0.274
19502,0.176
19511,0.0046
19514,0.3955
19518,0.456
19519,0.0301
19520,0.2727
19522,0.1433
19527,0.0412
19528,0.0562
19529,0.187
19534,0.1615
19536,0.4532
19546,0.0174
19548,0.4542
19549,0.0948
19555,0.3356
19556,0.4468
19561,0.1584
19562,0.0241
19565,0.1467
19566,0.0996
19574,0.0363
19578,0.0833
19581,0.0564
19587,0.0386
19594,0.4232
19597,0.2846
19599,0.1535
19613,0.0887
19615,0.2525
19617,0.0942
19626,0.1345
19631,0.0532
19643,0.2489
19644,0.0089
19647,0.3209
19658,0.2943
19660,0.4519
19667,0.2478
19671,0.1628
19675,0.1766
19679,0.1952
19682,0.0028
19688,0.0799
19697,0.138
19722,0.4086
19724,0.382
19729,0.3968
19734,0.0633
19755,0.1572
19761,0.3082
19765,0.4887
19768,0.337
19777,0.3652
19778,0.0025
19781,0.3931
19782,0.0751
19789,0.0424
19793,0.1411
19796,0.0027
19803,0.1429
19808,0.1434
19836,0.3367
19838,0.0888
19842,0.3261
19844,0.1351
19845,0.1944
19848,0.0247
19859,0.2057
19868,0.6273
19877,0.4216
19878,0.0443
19881,0.4997
19886,0.1727
19892,0.1454
19898,0.156
19908,0.0742
19909,0.144
19915,0.0053
19924,0.0664
19931,0.1033
19932,0.3725
19938,0.4249
19940,0.2399
19946,0.1797
19947,0.5151
19951,0.004
19955,0.2867
19965,0.2993
19966,0.1776
19970,0.1569
19973,0.5342
19985,0.011
19989,0.1308
19993,0.2873
19996,0.0783
20000,0.0418
20003,0.0864
20004,0.2289
20005,0.0661
20018,0.3596
20019,0.2199
20024,0.0786
20027,0.119
20045,0.2272
20049,0.0599
20053,0.0647
20054,0.4318
20057,0.2076
20077,0.1337
20088,0.2344
20096,0.0675
20099,0.0482
20100,0.6265
20109,0.1227
20110,0.063
20119,0.2911
20128,0.3339
20130,0.5526
20135,0.1234
20137,0.0677
20138,0.526
20147,0.2239
20164,0.3366
20165,0.2925
20175,0.1574
20187,0.2384
20189,0.2824
20191,0.5785
20200,0.337
20201,0.3787
20202,0.0673
20207,0.2971
20208,0.3258
20209,0.0153
20213,0.1987
20217,0.5026
20219,0.0856
20224,0.4136
20235,0.084
20239,0.1454
20242,0.1852
20251,0.1131
20252,0.416
20256,0.3179
20259,0.0348
20260,0.5591
20266,0.0235
20270,0.4527
20277,0.0034
20278,0.0214
20279,0.1893
20282,0.4768
20288,0.4058
20289,0.0024
20292,0.1366
20297,0.2463
20300,0.0944
20301,0.0968
20325,0.1827
20328,0.5854
20334,0.2758
20338,0.3008
20341,0.1399
20354,0.059
20356,0.5192
20363,0.195
20368,0.4506
20385,0.1847
20393,0.2204
20396,0.2042
20397,0.0045
20400,0.4913
20403,0.4417
20407,0.2411
20415,0.2578
20417,0.101
20418,0.3731
20425,0.4275
20427,0.4231
20428,0.0323
20430,0.5138
20433,0.1781
20436,0.5728
20441,0.1606
20461,0.3209
20462,0.2163
20466,0.1508
20469,0.1891
20481,0.4731
20485,0.3994
20486,0.357
20491,0.0543
20493,0.133
20496,0.003
20502,0.0416
20506,0.0029
20507,0.0416
20509,0.2125
20511,0.1657
20516,0.0672
20519,0.0026
20527,0.006
20528,0.0199
20538,0.4387
20540,0.1153
20542,0.4677
20543,0.1567
20546,0.2529
20549,0.4752
20557,0.5604
20558,0.4795
20561,0.602
20563,0.4671
20570,0.3145
20575,0.0251
20577,0.6506
20582,0.0232
20584,0.2844
20586,0.4233
20606,0.0732
20613,0.1573
20618,0.266
20619,0.2696
20621,0.5602
20624,0.2591
20629,0.1595
20635,0.3701
20636,0.3804
20648,0.1438
20655,0.0032
20656,0.0025
20657,0.0777
20660,0.3732
20661,0.0516
20662,0.0396
20663,0.3142
20664,0.0581
20668,0.0286
20669,0.0972
20671,0.6539
20690,0.4364
20695,0.2461
20700,0.2072
20706,0.383
20715,0.2206
20716,0.0892
20730,0.0123
20732,0.1316
20737,0.2319
20738,0.1605
20741,0.0698
20745,0.1282
20746,0.115
20747,0.3855
20761,0.0032
20762,0.1551
20764,0.0721
20765,0.0384
20768,0.0025
20774,0.1603
20778,0.3943
20781,0.0041
20783,0.0381
20784,0.4513
20796,0.2182
20797,0.0133
20821,0.1446
20822,0.1266
20826,0.218
20829,0.2683
20841,0.3003
20843,0.0663
20866,0.3229
20874,0.3412
20878,0.0529
20879,0.2361
20884,0.2559
20888,0.4377
20908,0.3971
20911,0.3772
20914,0.1938
20916,0.2692
20920,0.3584
20923,0.5493
20927,0.221
20931,0.328
20939,0.3883
20958,0.5823
20964,0.3891
20969,0.5838
20972,0.5328
20974,0.1994
20975,0.0277
20993,0.2576
20998,0.528
21010,0.2555
21018,0.4569
21025,0.1699
21026,0.4207
21034,0.1226
21041,0.0299
21044,0.2746
21048,0.6529
21051,0.1823
21052,0.097
21054,0.239
21056,0.0917
21074,0.2887
21078,0.4191
21080,0.4043
21081,0.2649
21082,0.0033
21084,0.2821
21098,0.5123
21101,0.3544
21102,0.4168
21105,0.3146
21110,0.4792
21115,0.0209
21122,0.5794
21123,0.1516
21136,0.5347
21138,0.611
21150,0.0035
21153,0.3327
21158,0.3085
21159,0.2312
21162,0.6702
21164,0.2814
21165,0.1747
21168,0.2379
21174,0.2442
21177,0.4466
21178,0.2341
21180,0.5521
21181,0.3296
21190,0.0813
21199,0.344
21200,0.2025
21205,0.3524
21206,0.4893
21223,0.3282
21238,0.437
21240,0.2973
21254,0.2718
21256,0.1763
21271,0.1858
21278,0.3145
21280,0.178
21282,0.2054
21292,0.2982
21293,0.4433
21302,0.3176
21303,0.296
21304,0.3858
21306,0.1561
21326,0.4343
21347,0.0892
21351,0.0345
21360,0.3514
21362,0.0168
21371,0.2998
21372,0.2631
21380,0.2456
21386,0.39
21388,0.4373
21390,0.3215
21396,0.2812
21404,0.6238
21405,0.2931
21409,0.4321
21414,0.0042
21416,0.3425
21423,0.257
21426,0.3016
21429,0.4376
21431,0.2528
21433,0.1924
21436,0.2145
21445,0.451
21462,0.0547
21470,0.2954
21477,0.244
21483,0.3907
21484,0.4193
21500,0.1974
21501,0.1955
21505,0.2965
21513,0.4481
21518,0.0037
21528,0.2411
21530,0.3434
21533,0.2679
21535,0.2895
21540,0.1863
21541,0.16
21559,0.2007
21565,0.1205
21574,0.0977
21576,0.3896
21577,0.3414
21584,0.3818
21585,0.2464
21597,0.1377
21600,0.4571
21601,0.0828
21602,0.2552
21611,0.059
21616,0.4025
21624,0.3106
21625,0.1471
21631,0.2507
21634,0.418
21637,0.1436
21650,0.2305
21651,0.2363
21652,0.3653
21653,0.525
21657,0.5667
21658,0.4602
21663,0.3526
21665,0.1264
21668,0.1438
21673,0.7458
21678,0.0232
21684,0.2671
21691,0.2356
21699,0.167
21701,0.1638
21709,0.2234
21713,0.1187
21717,0.5942
21721,0.2835
21723,0.3978
21726,0.1514
21730,0.4907
21732,0.4154
21743,0.2677
21747,0.4033
21751,0.0688
21768,0.3226
21771,0.2593
21773,0.2712
21779,0.4584
21782,0.317
21792,0.3419
21802,0.2625
21805,0.455
21812,0.0031
21813,0.3363
21815,0.1774
21823,0.437
21824,0.1821
21826,0.2881
21833,0.5072
21835,0.4125
21845,0.2062
21846,0.0447
21849,0.3975
21860,0.2452
21876,0.5089
21880,0.2239
21883,0.1543
21891,0.2401
21895,0.0046
21897,0.2053
21898,0.2916
21902,0.1266
21903,0.6312
21912,0.0245
21913,0.3157
21922,0.306
21923,0.4111
21928,0.3197
21932,0.2552
21934,0.6876
21937,0.259
21938,0.4583
21943,0.3526
21945,0.4596
21952,0.4791
21955,0.2638
21968,0.2887
21970,0.2659
21973,0.4798
21975,0.317
21981,0.3373
21990,0.2803
21991,0.1731
21994,0.372
21996,0.4728
22005,0.1194
22028,0.2966
22029,0.4908
22030,0.4765
22064,0.5013
22065,0.3369
22070,0.3828
22094,0.0042
22095,0.1044
22096,0.3002
22100,0.3348
22103,0.051
22104,0.2801
22106,0.0205
22115,0.2111
22125,0.0697
22128,0.0025
22134,0.2396
22138,0.1677
22145,0.0956
22148,0.3857
22155,0.2919
22162,0.2164
22169,0.4285
22172,0.2416
22182,0.1112
22184,0.3988
22185,0.1531
22186,0.2438
22187,0.4571
22199,0.5707
22207,0.0565
22209,0.1347
22224,0.2543
22228,0.2448
22229,0.3672
22238,0.3451
22251,0.2093
22253,0.2654
22263,0.3349
22265,0.0833
22269,0.3029
22288,0.4086
22290,0.1756
22293,0.1306
22295,0.1181
22300,0.0527
22306,0.1461
22339,0.3525
22340,0.2409
22341,0.1815
22347,0.22
22348,0.1634
22353,0.5458
22355,0.3538
22356,0.0048
22360,0.5479
22361,0.1514
22369,0.3339
22370,0.3457
22374,0.3466
22377,0.3782
22383,0.504
22384,0.0188
22385,0.1661
22388,0.1617
22389,0.352
22390,0.4611
22393,0.4519
22400,0.2093
22402,0.085
22409,0.3492
22411,0.5926
22418,0.08
22429,0.2492
22432,0.2573
22433,0.0984
22435,0.1717
22436,0.0033
22455,0.1948
22456,0.4172
22460,0.2133
22463,0.1582
22464,0.185
22468,0.2527
22479,0.1173
22486,0.2281
22495,0.0917
22504,0.2877
22505,0.2249
22507,0.142
22510,0.1681
22537,0.2815
22546,0.1279
22547,0.2537
22552,0.3022
22553,0.1244
22556,0.1629
22561,0.1224
22568,0.024
22569,0.6716
22572,0.6413
22575,0.1844
22576,0.0515
22579,0.013
22583,0.201
22584,0.3097
22594,0.2614
22599,0.3825
22604,0.193
22605,0.4583
22607,0.1875
22612,0.169
22613,0.0034
22616,0.4006
22618,0.2189
22619,0.0866
22624,0.2204
22627,0.5955
22628,0.3058
22629,0.1162
22633,0.1623
22638,0.3707
22639,0.2601
22642,0.0455
22649,0.0454
22652,0.2236
22653,0.6002
22661,0.148
22663,0.1941
22667,0.2767
22669,0.3528
22681,0.2536
22689,0.5851
22704,0.1755
22706,0.1914
22708,0.1605
22709,0.2021
22710,0.1807
22721,0.1842
22727,0.2076
22728,0.3523
22731,0.188
22743,0.0473
22747,0.3923
22751,0.3949
22753,0.3132
22755,0.1513
22763,0.3573
22770,0.1345
22773,0.2726
22775,0.2555
22782,0.2156
22785,0.4777
22787,0.3736
22789,0.1232
22805,0.8032
22806,0.4773
22811,0.0703
22812,0.1389
22813,0.3276
22819,0.3938
22820,0.0031
22824,0.2045
22825,0.3428
22833,0.0581
22849,0.2961
22850,0.1944
22852,0.3194
22859,0.2665
22866,0.594
22868,0.4626
22871,0.4644
22876,0.3531
22878,0.5368
22884,0.2697
22904,0.2508
22910,0.4692
22915,0.2667
22923,0.4977
22927,0.3385
22930,0.4287
22934,0.0876
22939,0.0597
22948,0.3022
22952,0.0866
22963,0.2715
22964,0.2173
22967,0.0979
22971,0.3243
22972,0.1968
22975,0.3009
22976,0.1553
22983,0.3898
22991,0.3528
22993,0.3248
22995,0.1
22998,0.3505
23000,0.3879
23004,0.3868
23006,0.1033
23007,0.2035
23012,0.0034
23038,0.3551
23048,0.4905
23051,0.4293
23053,0.3851
23054,0.1936
23060,0.2768
23066,0.1964
23068,0.2859
23069,0.2431
23071,0.0625
23076,0.03
23080,0.1531
23086,0.1846
23090,0.328
23093,0.341
23094,0.2097
23107,0.287
23112,0.2917
23115,0.3458
23119,0.1172
23130,0.1425
23131,0.2979
23132,0.3505
23146,0.004
23150,0.1219
23155,0.1935
23162,0.3363
23166,0.1196
23173,0.1454
23174,0.0263
23176,0.2889
23178,0.2697
23187,0.5033
23188,0.3648
23191,0.2606
23194,0.5124
23197,0.2797
23200,0.5464
23205,0.2614
23212,0.447
23214,0.1968
23228,0.4839
23229,0.2139
23231,0.4495
23244,0.0362
23247,0.3237
23251,0.384
23257,0.2818
23260,0.0647
23261,0.2999
23262,0.2733
23270,0.1426
23273,0.2509
23276,0.3502
23282,0.0023
23291,0.1485
23294,0.2299
23295,0.1307
23297,0.0413
23301,0.2471
23303,0.4748
23304,0.5254
23306,0.3588
23315,0.3727
23325,0.3234
23327,0.4134
23330,0.2101
23331,0.1722
23332,0.1402
23334,0.1806
23335,0.2836
23344,0.1525
23361,0.3235
23362,0.2324
23377,0.5056
23384,0.0069
23391,0.3274
23393,0.2171
23396,0.3281
23398,0.4509
23401,0.1702
23402,0.1485
23422,0.0596
23425,0.2178
23426,0.4166
23428,0.2699
23431,0.0564
23435,0.0935
23436,0.2014
23438,0.0033
23444,0.0861
23447,0.3338
23453,0.2613
23454,0.2217
23457,0.109
23461,0.0134
23464,0.4466
23466,0.4094
23470,0.0706
23471,0.3279
23472,0.0147
23476,0.3501
23486,0.2363
23489,0.314
23495,0.3243
23496,0.3437
23502,0.0433
23505,0.3369
23511,0.0213
23514,0.391
23518,0.4234
23529,0.0857
23534,0.3398
23537,0.1788
23542,0.1584
23547,0.4205
23559,0.2269
23565,0.3326
23566,0.1458
23568,0.0273
23569,0.0334
23584,0.3954
23585,0.0051
23588,0.2261
23598,0.3015
23601,0.024
23605,0.1459
23608,0.1017
23615,0.0809
23616,0.7814
23618,0.1663
23628,0.2047
23637,0.2653
23644,0.3059
23666,0.1173
23670,0.0757
23675,0.328
23676,0.2619
23677,0.4317
23678,0.0429
23679,0.1933
23682,0.0941
23684,0.4627
23692,0.1704
23706,0.2176
23708,0.0791
23709,0.2256
23713,0.1667
23718,0.0085
23723,0.1253
23727,0.0055
23734,0.1547
23738,0.1137
23740,0.1193
23745,0.4446
23747,0.3409
23749,0.0888
23750,0.4313
23752,0.0386
23760,0.1121
23763,0.281
23766,0.0958
23776,0.0024
23781,0.41
23783,0.4624
23785,0.1407
23813,0.358
23816,0.2331
23817,0.6642
23819,0.0317
23821,0.1724
23830,0.3615
23832,0.1536
23835,0.2419
23854,0.2247
23857,0.1068
23862,0.2835
23871,0.2406
23880,0.071
23901,0.2443
23914,0.2572
23920,0.1825
23929,0.2685
23930,0.409
23944,0.3144
23948,0.5172
23955,0.0199
23959,0.2218
23964,0.4172
23965,0.0108
23970,0.3735
23971,0.0811
23977,0.1159
23982,0.3412
23990,0.1959
23994,0.5569
24003,0.2877
24005,0.3343
24019,0.3655
24025,0.1399
24026,0.4184
24031,0.0884
24047,0.4779
24048,0.2813
24054,0.2145
24071,0.1293
24072,0.3379
24074,0.1639
24078,0.2768
24089,0.2961
24091,0.6125
24095,0.274
24099,0.5882
24102,0.4967
24109,0.1849
24112,0.3205
24125,0.2559
24129,0.1018
24130,0.0394
24137,0.3581
24139,0.1559
24143,0.5213
24145,0.3754
24150,0.4411
24152,0.0713
24155,0.5004
24164,0.2597
24182,0.1295
24187,0.4112
24198,0.0561
24204,0.3106
24205,0.0064
24213,0.1941
24219,0.1347
24228,0.157
24239,0.0838
24240,0.177
24242,0.3959
24246,0.1302
24252,0.0162
24265,0.4521
24266,0.475
24271,0.1662
24273,0.4637
24275,0.3696
24278,0.1617
24281,0.0911
24282,0.4733
24288,0.2286
24295,0.2489
24304,0.3857
24307,0.2242
24316,0.1587
24319,0.2604
24329,0.2866
24332,0.4038
24335,0.4188
24336,0.1919
24338,0.3932
24341,0.2951
24342,0.289
24343,0.0591
24346,0.3568
24350,0.2959
24355,0.0746
24361,0.2606
24362,0.3077
24371,0.2999
24383,0.3632
24384,0.1127
24385,0.3276
24388,0.1474
24389,0.3853
24390,0.4548
24397,0.4403
24406,0.2328
24409,0.5689
24412,0.0618
24419,0.3544
24420,0.2472
24429,0.0558
24431,0.0437
24433,0.1834
24435,0.004
24442,0.0525
24449,0.7242
24455,0.2495
24457,0.0991
24458,0.272
24459,0.3974
24464,0.1974
24471,0.144
24476,0.0762
24478,0.1715
24489,0.0318
24491,0.3945
24495,0.0641
24496,0.0341
24497,0.0265
24502,0.2187
24504,0.2516
24508,0.5781
24526,0.322
24528,0.0247
24530,0.0351
24535,0.4507
24536,0.1233
24539,0.0434
24541,0.1637
24556,0.1094
24561,0.4482
24568,0.3184
24569,0.3471
24576,0.0926
24581,0.0216
24585,0.0356
24587,0.1268
24592,0.4265
24604,0.059
24606,0.0186
24608,0.4149
24615,0.2721
24616,0.0028
24618,0.1166
24624,0.4458
24631,0.3083
24632,0.1781
24644,0.1976
24647,0.4627
24655,0.0481
24665,0.1243
24670,0.3632
24680,0.0057
24685,0.3048
24694,0.2906
24695,0.185
24704,0.3456
24708,0.4336
24716,0.1587
24720,0.0235
24723,0.0615
24732,0.2418
24735,0.3235
24753,0.3555
24761,0.0942
24765,0.3456
24766,0.3079
24769,0.3153
24778,0.0599
24782,0.0973
24783,0.1279
24790,0.3515
24791,0.3516
24802,0.0487
24804,0.1872
24807,0.3009
24811,0.086
24821,0.1455
24822,0.3887
24825,0.2361
24831,0.3842
24850,0.0713
24861,0.2251
24869,0.4318
24870,0.2356
24871,0.1278
24875,0.2735
24877,0.2371
24879,0.0038
24882,0.0452
24904,0.0045
24907,0.0717
24910,0.1248
24914,0.2796
24918,0.086
24932,0.1429
24933,0.112
24939,0.4311
24941,0.0278
24956,0.1527
24980,0.2868
24981,0.2033
24994,0.6547
24996,0.4818
25001,0.2398
25003,0.1982
25008,0.1137
25010,0.4788
25012,0.0706
25013,0.0918
25015,0.0619
25016,0.5029
25017,0.1276
25018,0.1442
25020,0.0209
25021,0.4219
25022,0.4193
25030,0.1799
25031,0.4593
25036,0.201
25040,0.0031
25047,0.0367
25059,0.5755
25075,0.1059
25077,0.1753
25082,0.1054
25083,0.0666
25089,0.0262
25097,0.1716
25098,0.2034
25101,0.1652
25107,0.4424
25109,0.1179
25112,0.3564
25115,0.0723
25119,0.0331
25120,0.3469
25121,0.2503
25130,0.3789
25133,0.4591
25149,0.262
25150,0.358
25151,0.3604
25157,0.2282
25162,0.1817
25175,0.1122
25185,0.2995
25186,0.2642
25187,0.1196
25192,0.1082
25196,0.1707
25208,0.0636
25209,0.524
25216,0.4284
25221,0.1238
25229,0.0119
25234,0.2149
25235,0.1228
25241,0.479
25245,0.3621
25266,0.2864
25272,0.455
25273,0.3839
25280,0.3142
25301,0.0624
25310,0.2866
25318,0.3082
25319,0.7143
25321,0.0109
25322,0.111
25330,0.1777
25333,0.235
25340,0.4806
25348,0.1116
25352,0.1632
25357,0.1916
25360,0.5642
25361,0.014
25363,0.3369
25365,0.0993
25372,0.1299
25388,0.3842
25389,0.0665
25390,0.3034
25394,0.4137
25395,0.3643
25396,0.2249
25397,0.118
25398,0.0848
25399,0.009
25405,0.0427
25408,0.0022
25410,0.219
25412,0.1176
25415,0.1281
25419,0.4786
25421,0.1969
25422,0.0604
25424,0.3571
25426,0.2682
25427,0.0772
25437,0.1966
25438,0.109
25439,0.1041
25441,0.2838
25444,0.4925
25449,0.121
25451,0.4072
25452,0.0858
25459,0.5459
25461,0.1736
25463,0.4571
25482,0.315
25486,0.4218
25492,0.3665
25493,0.4282
25496,0.3118
25503,0.4781
25504,0.2356
25506,0.1479
25513,0.275
25515,0.3027
25520,0.4848
25523,0.3152
25530,0.1183
25535,0.2116
25542,0.0205
25543,0.4713
25547,0.0946
25549,0.1171
25560,0.1018
25563,0.2337
25571,0.0958
25572,0.1593
25592,0.0175
25601,0.0661
25609,0.3804
25616,0.0911
25619,0.2739
25629,0.2154
25633,0.4202
25638,0.011
25646,0.0555
25647,0.0057
25654,0.1302
25657,0.0703
25666,0.0836
25681,0.0948
25682,0.1871
25703,0.097
25708,0.0682
25710,0.1113
25711,0.2046
25712,0.097
25730,0.0061
25732,0.0943
25735,0.2189
25737,0.2605
25744,0.3536
25750,0.0404
25752,0.2943
25757,0.1202
25760,0.1098
25761,0.3692
25764,0.2739
25766,0.2151
25767,0.2073
25776,0.0429
25781,0.4466
25785,0.4781
25786,0.1197
25789,0.0193
25791,0.0825
25799,0.0983
25805,0.3015
25808,0.2436
25814,0.0303
25816,0.3185
25819,0.0688
25821,0.1689
25822,0.0076
25825,0.3472
25826,0.0821
25830,0.0568
25837,0.2884
25843,0.1207
25849,0.1654
25852,0.3083
25855,0.1624
25859,0.3856
25863,0.2495
25868,0.2575
25874,0.1681
25882,0.1072
25883,0.1076
25884,0.1269
25889,0.1428
25891,0.0428
25898,0.3189
25899,0.0478
25907,0.0399
25910,0.1443
25913,0.0344
25915,0.0477
25917,0.1155
25928,0.2185
25930,0.3463
25932,0.4715
25938,0.4173
25942,0.1934
25946,0.1326
25947,0.2831
25948,0.2667
25957,0.5309
25958,0.0364
25962,0.6162
25964,0.2905
25970,0.1385
25973,0.2825
25977,0.1486
25986,0.1481
25991,0.3538
25995,0.4083
26001,0.2571
26015,0.2049
26016,0.3707
26018,0.3358
26024,0.3894
26033,0.359
26034,0.3336
26035,0.154
26069,0.1791
26087,0.0382
26092,0.2187
26101,0.4696
26104,0.2851
26106,0.0582
26109,0.036
26110,0.5063
26112,0.2399
26117,0.3837
26120,0.1861
26123,0.0845
26132,0.3307
26139,0.3585
26145,0.1244
26151,0.1388
26154,0.1133
26155,0.1517
26156,0.4487
